"ID" "item" "session" "res" "correct" "type" "trial" "RT" "score" "origin" "quality" "group" "twice"
"6c981691" "lita8lita1" 1 1 1 "lita" "diff" 3458 1 "native" "good" 5 FALSE
"6c981691" "lita8lita8" 0 0 1 "lita" "same" 3814 1 "native" "good" 5 FALSE
"6c981691" "lita8lita8" 1 0 1 "lita" "same" 3439 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta1guta1" 0 0 1 "guta" "same" 3342 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta1guta1" 1 0 1 "guta" "same" 4015 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta1guta8" 0 1 1 "guta" "diff" 6259 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta1guta8" 1 1 1 "guta" "diff" 4414 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta8guta1" 0 0 0 "guta" "diff" 5198 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta8guta1" 1 1 1 "guta" "diff" 4134 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta8guta8" 0 0 1 "guta" "same" 4271 1 "native" "good" 5 FALSE
"4e2a3a7c" "guta8guta8" 1 0 1 "guta" "same" 3532 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita1lita1" 0 0 1 "lita" "same" 3934 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita1lita1" 1 0 1 "lita" "same" 3047 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita1lita8" 0 1 1 "lita" "diff" 4142 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita1lita8" 1 1 1 "lita" "diff" 4119 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita8lita1" 0 0 0 "lita" "diff" 6949 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita8lita1" 1 0 0 "lita" "diff" 4461 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita8lita8" 0 0 1 "lita" "same" 4212 1 "native" "good" 5 FALSE
"4e2a3a7c" "lita8lita8" 1 0 1 "lita" "same" 3022 1 "native" "good" 5 FALSE
"176a745a" "guta1guta1" 0 0 1 "guta" "same" 4114 1 "native" "good" 5 FALSE
"176a745a" "guta1guta1" 1 0 1 "guta" "same" 5747 1 "native" "good" 5 FALSE
"176a745a" "guta1guta8" 0 0 0 "guta" "diff" 6065 1 "native" "good" 5 FALSE
"176a745a" "guta1guta8" 1 1 1 "guta" "diff" 4148 1 "native" "good" 5 FALSE
"176a745a" "guta8guta1" 0 1 1 "guta" "diff" 3665 1 "native" "good" 5 FALSE
"176a745a" "guta8guta1" 1 1 1 "guta" "diff" 3851 1 "native" "good" 5 FALSE
"176a745a" "guta8guta8" 0 0 1 "guta" "same" 3794 1 "native" "good" 5 FALSE
"176a745a" "guta8guta8" 1 0 1 "guta" "same" 3619 1 "native" "good" 5 FALSE
"176a745a" "lita1lita1" 0 0 1 "lita" "same" 4933 1 "native" "good" 5 FALSE
"176a745a" "lita1lita1" 1 0 1 "lita" "same" 3575 1 "native" "good" 5 FALSE
"176a745a" "lita1lita8" 0 0 0 "lita" "diff" 4309 1 "native" "good" 5 FALSE
"176a745a" "lita1lita8" 1 1 1 "lita" "diff" 4735 1 "native" "good" 5 FALSE
"176a745a" "lita8lita1" 0 1 1 "lita" "diff" 4862 1 "native" "good" 5 FALSE
"176a745a" "lita8lita1" 1 1 1 "lita" "diff" 3752 1 "native" "good" 5 FALSE
"176a745a" "lita8lita8" 0 0 1 "lita" "same" 3798 1 "native" "good" 5 FALSE
"176a745a" "lita8lita8" 1 0 1 "lita" "same" 3643 1 "native" "good" 5 FALSE
"704b530" "guta1guta1" 0 0 1 "guta" "same" 3249 1 "native" "good" 5 FALSE
"704b530" "guta1guta1" 1 0 1 "guta" "same" 3292 1 "native" "good" 5 FALSE
"704b530" "guta1guta8" 0 1 1 "guta" "diff" 4838 1 "native" "good" 5 FALSE
"704b530" "guta1guta8" 1 1 1 "guta" "diff" 3200 1 "native" "good" 5 FALSE
"704b530" "guta8guta1" 0 1 1 "guta" "diff" 4582 1 "native" "good" 5 FALSE
"704b530" "guta8guta1" 1 1 1 "guta" "diff" 2872 1 "native" "good" 5 FALSE
"704b530" "guta8guta8" 0 0 1 "guta" "same" 4774 1 "native" "good" 5 FALSE
"704b530" "guta8guta8" 1 0 1 "guta" "same" 3013 1 "native" "good" 5 FALSE
"704b530" "lita1lita1" 0 0 1 "lita" "same" 5060 1 "native" "good" 5 FALSE
"704b530" "lita1lita1" 1 0 1 "lita" "same" 2937 1 "native" "good" 5 FALSE
"704b530" "lita1lita8" 0 1 1 "lita" "diff" 4159 1 "native" "good" 5 FALSE
"704b530" "lita1lita8" 1 1 1 "lita" "diff" 3071 1 "native" "good" 5 FALSE
"704b530" "lita8lita1" 0 1 1 "lita" "diff" 4489 1 "native" "good" 5 FALSE
"704b530" "lita8lita1" 1 1 1 "lita" "diff" 3177 1 "native" "good" 5 FALSE
"704b530" "lita8lita8" 0 0 1 "lita" "same" 7632 1 "native" "good" 5 FALSE
"704b530" "lita8lita8" 1 0 1 "lita" "same" 3545 1 "native" "good" 5 FALSE
"a1ebe373" "guta1guta1" 0 0 1 "guta" "same" 3118 1 "native" "good" 3 FALSE
"a1ebe373" "guta1guta1" 1 0 1 "guta" "same" 2848 1 "native" "good" 3 FALSE
"a1ebe373" "guta1guta8" 0 0 0 "guta" "diff" 4493 1 "native" "good" 3 FALSE
"a1ebe373" "guta1guta8" 1 0 0 "guta" "diff" 3141 1 "native" "good" 3 FALSE
"a1ebe373" "guta8guta1" 0 0 0 "guta" "diff" 6789 1 "native" "good" 3 FALSE
"a1ebe373" "guta8guta1" 1 0 0 "guta" "diff" 2940 1 "native" "good" 3 FALSE
"a1ebe373" "guta8guta8" 0 0 1 "guta" "same" 3745 1 "native" "good" 3 FALSE
"a1ebe373" "guta8guta8" 1 0 1 "guta" "same" 2586 1 "native" "good" 3 FALSE
"a1ebe373" "lita1lita1" 0 0 1 "lita" "same" 3150 1 "native" "good" 3 FALSE
"a1ebe373" "lita1lita1" 1 0 1 "lita" "same" 2608 1 "native" "good" 3 FALSE
"a1ebe373" "lita1lita8" 0 0 0 "lita" "diff" 3480 1 "native" "good" 3 FALSE
"a1ebe373" "lita1lita8" 1 0 0 "lita" "diff" 2857 1 "native" "good" 3 FALSE
"a1ebe373" "lita8lita1" 0 0 0 "lita" "diff" 3939 1 "native" "good" 3 FALSE
"a1ebe373" "lita8lita1" 1 0 0 "lita" "diff" 3563 1 "native" "good" 3 FALSE
"a1ebe373" "lita8lita8" 0 0 1 "lita" "same" 3262 1 "native" "good" 3 FALSE
"a1ebe373" "lita8lita8" 1 0 1 "lita" "same" 2819 1 "native" "good" 3 FALSE
"79dec98d" "guta1guta1" 0 0 1 "guta" "same" 3830 1 "native" "good" 3 FALSE
"79dec98d" "guta1guta1" 1 0 1 "guta" "same" 2864 1 "native" "good" 3 FALSE
"79dec98d" "guta1guta8" 0 0 0 "guta" "diff" 3518 1 "native" "good" 3 FALSE
"79dec98d" "guta1guta8" 1 0 0 "guta" "diff" 3696 1 "native" "good" 3 FALSE
"79dec98d" "guta8guta1" 0 0 0 "guta" "diff" 26792 1 "native" "good" 3 FALSE
"79dec98d" "guta8guta1" 1 1 1 "guta" "diff" 5735 1 "native" "good" 3 FALSE
"79dec98d" "guta8guta8" 0 0 1 "guta" "same" 6940 1 "native" "good" 3 FALSE
"79dec98d" "guta8guta8" 1 0 1 "guta" "same" 10256 1 "native" "good" 3 FALSE
"79dec98d" "lita1lita1" 0 0 1 "lita" "same" 3278 1 "native" "good" 3 FALSE
"79dec98d" "lita1lita1" 1 0 1 "lita" "same" 3178 1 "native" "good" 3 FALSE
"79dec98d" "lita1lita8" 0 0 0 "lita" "diff" 4080 1 "native" "good" 3 FALSE
"79dec98d" "lita1lita8" 1 1 1 "lita" "diff" 3054 1 "native" "good" 3 FALSE
"79dec98d" "lita8lita1" 0 0 0 "lita" "diff" 4603 1 "native" "good" 3 FALSE
"79dec98d" "lita8lita1" 1 1 1 "lita" "diff" 3499 1 "native" "good" 3 FALSE
"79dec98d" "lita8lita8" 0 0 1 "lita" "same" 3498 1 "native" "good" 3 FALSE
"79dec98d" "lita8lita8" 1 0 1 "lita" "same" 4797 1 "native" "good" 3 FALSE
"769823c1" "guta1guta1" 0 0 1 "guta" "same" 2944 1 "native" "good" 3 FALSE
"769823c1" "guta1guta1" 1 0 1 "guta" "same" 4712 1 "native" "good" 3 FALSE
"769823c1" "guta1guta8" 0 1 1 "guta" "diff" 4088 1 "native" "good" 3 FALSE
"769823c1" "guta1guta8" 1 1 1 "guta" "diff" 5306 1 "native" "good" 3 FALSE
"769823c1" "guta8guta1" 0 1 1 "guta" "diff" 3905 1 "native" "good" 3 FALSE
"769823c1" "guta8guta1" 1 1 1 "guta" "diff" 3320 1 "native" "good" 3 FALSE
"769823c1" "guta8guta8" 0 0 1 "guta" "same" 3728 1 "native" "good" 3 FALSE
"769823c1" "guta8guta8" 1 0 1 "guta" "same" 3123 1 "native" "good" 3 FALSE
"769823c1" "lita1lita1" 0 0 1 "lita" "same" 3453 1 "native" "good" 3 FALSE
"769823c1" "lita1lita1" 1 0 1 "lita" "same" 3242 1 "native" "good" 3 FALSE
"769823c1" "lita1lita8" 0 1 1 "lita" "diff" 4159 1 "native" "good" 3 FALSE
"769823c1" "lita1lita8" 1 1 1 "lita" "diff" 3849 1 "native" "good" 3 FALSE
"769823c1" "lita8lita1" 0 1 1 "lita" "diff" 4967 1 "native" "good" 3 FALSE
"769823c1" "lita8lita1" 1 1 1 "lita" "diff" 3715 1 "native" "good" 3 FALSE
"769823c1" "lita8lita8" 0 0 1 "lita" "same" 4454 1 "native" "good" 3 FALSE
"769823c1" "lita8lita8" 1 0 1 "lita" "same" 3551 1 "native" "good" 3 FALSE
"f3b8be6" "guta1guta1" 0 0 1 "guta" "same" 4368 1 "native" "good" 3 FALSE
"f3b8be6" "guta1guta1" 1 0 1 "guta" "same" 2787 1 "native" "good" 3 FALSE
"f3b8be6" "guta1guta8" 0 0 0 "guta" "diff" 4564 1 "native" "good" 3 FALSE
"f3b8be6" "guta1guta8" 1 1 1 "guta" "diff" 3031 1 "native" "good" 3 FALSE
"f3b8be6" "guta8guta1" 0 0 0 "guta" "diff" 5543 1 "native" "good" 3 FALSE
"f3b8be6" "guta8guta1" 1 1 1 "guta" "diff" 3185 1 "native" "good" 3 FALSE
"f3b8be6" "guta8guta8" 0 0 1 "guta" "same" 4442 1 "native" "good" 3 FALSE
"f3b8be6" "guta8guta8" 1 0 1 "guta" "same" 2626 1 "native" "good" 3 FALSE
"f3b8be6" "lita1lita1" 0 0 1 "lita" "same" 6845 1 "native" "good" 3 FALSE
"f3b8be6" "lita1lita1" 1 0 1 "lita" "same" 3446 1 "native" "good" 3 FALSE
"f3b8be6" "lita1lita8" 0 1 1 "lita" "diff" 4415 1 "native" "good" 3 FALSE
"f3b8be6" "lita1lita8" 1 1 1 "lita" "diff" 3122 1 "native" "good" 3 FALSE
"f3b8be6" "lita8lita1" 0 0 0 "lita" "diff" 5407 1 "native" "good" 3 FALSE
"f3b8be6" "lita8lita1" 1 1 1 "lita" "diff" 2968 1 "native" "good" 3 FALSE
"f3b8be6" "lita8lita8" 0 1 0 "lita" "same" 5198 1 "native" "good" 3 FALSE
"f3b8be6" "lita8lita8" 1 0 1 "lita" "same" 2521 1 "native" "good" 3 FALSE
"895a78dd" "guta1guta1" 0 0 1 "guta" "same" 3264 1 "native" "good" 3 FALSE
"895a78dd" "guta1guta1" 1 1 0 "guta" "same" 3555 1 "native" "good" 3 FALSE
"895a78dd" "guta1guta8" 0 0 0 "guta" "diff" 3174 1 "native" "good" 3 FALSE
"895a78dd" "guta1guta8" 1 1 1 "guta" "diff" 3238 1 "native" "good" 3 FALSE
"895a78dd" "guta8guta1" 0 0 0 "guta" "diff" 3636 1 "native" "good" 3 FALSE
"895a78dd" "guta8guta1" 1 0 0 "guta" "diff" 3503 1 "native" "good" 3 FALSE
"895a78dd" "guta8guta8" 0 0 1 "guta" "same" 3324 1 "native" "good" 3 FALSE
"895a78dd" "guta8guta8" 1 0 1 "guta" "same" 3186 1 "native" "good" 3 FALSE
"895a78dd" "lita1lita1" 0 0 1 "lita" "same" 3100 1 "native" "good" 3 FALSE
"895a78dd" "lita1lita1" 1 0 1 "lita" "same" 3090 1 "native" "good" 3 FALSE
"895a78dd" "lita1lita8" 0 0 0 "lita" "diff" 3645 1 "native" "good" 3 FALSE
"895a78dd" "lita1lita8" 1 1 1 "lita" "diff" 3414 1 "native" "good" 3 FALSE
"895a78dd" "lita8lita1" 0 0 0 "lita" "diff" 4621 1 "native" "good" 3 FALSE
"895a78dd" "lita8lita1" 1 1 1 "lita" "diff" 3189 1 "native" "good" 3 FALSE
"895a78dd" "lita8lita8" 0 0 1 "lita" "same" 3414 1 "native" "good" 3 FALSE
"895a78dd" "lita8lita8" 1 0 1 "lita" "same" 3010 1 "native" "good" 3 FALSE
"6b2db720" "guta1guta1" 0 0 1 "guta" "same" 3729 1 "native" "good" 3 FALSE
"6b2db720" "guta1guta1" 1 0 1 "guta" "same" 3896 1 "native" "good" 3 FALSE
"6b2db720" "guta1guta8" 0 1 1 "guta" "diff" 5494 1 "native" "good" 3 FALSE
"6b2db720" "guta1guta8" 1 1 1 "guta" "diff" 3698 1 "native" "good" 3 FALSE
"6b2db720" "guta8guta1" 0 1 1 "guta" "diff" 3847 1 "native" "good" 3 FALSE
"6b2db720" "guta8guta1" 1 1 1 "guta" "diff" 3670 1 "native" "good" 3 FALSE
"6b2db720" "guta8guta8" 0 0 1 "guta" "same" 3799 1 "native" "good" 3 FALSE
"6b2db720" "guta8guta8" 1 0 1 "guta" "same" 3679 1 "native" "good" 3 FALSE
"6b2db720" "lita1lita1" 0 0 1 "lita" "same" 3610 1 "native" "good" 3 FALSE
"6b2db720" "lita1lita1" 1 0 1 "lita" "same" 3566 1 "native" "good" 3 FALSE
"6b2db720" "lita1lita8" 0 1 1 "lita" "diff" 3670 1 "native" "good" 3 FALSE
"6b2db720" "lita1lita8" 1 0 0 "lita" "diff" 3623 1 "native" "good" 3 FALSE
"6b2db720" "lita8lita1" 0 1 1 "lita" "diff" 3591 1 "native" "good" 3 FALSE
"6b2db720" "lita8lita1" 1 1 1 "lita" "diff" 3555 1 "native" "good" 3 FALSE
"6b2db720" "lita8lita8" 0 0 1 "lita" "same" 3871 1 "native" "good" 3 FALSE
"6b2db720" "lita8lita8" 1 0 1 "lita" "same" 3682 1 "native" "good" 3 FALSE
"c668ec1b" "guta1guta1" 0 0 1 "guta" "same" 4825 1 "native" "good" 1 FALSE
"c668ec1b" "guta1guta1" 1 0 1 "guta" "same" 5496 1 "native" "good" 1 FALSE
"c668ec1b" "guta1guta8" 0 1 1 "guta" "diff" 4811 1 "native" "good" 1 FALSE
"c668ec1b" "guta1guta8" 1 1 1 "guta" "diff" 4260 1 "native" "good" 1 FALSE
"c668ec1b" "guta8guta1" 0 1 1 "guta" "diff" 5754 1 "native" "good" 1 FALSE
"c668ec1b" "guta8guta1" 1 0 0 "guta" "diff" 3571 1 "native" "good" 1 FALSE
"c668ec1b" "guta8guta8" 0 0 1 "guta" "same" 5293 1 "native" "good" 1 FALSE
"c668ec1b" "guta8guta8" 1 0 1 "guta" "same" 9980 1 "native" "good" 1 FALSE
"c668ec1b" "lita1lita1" 0 0 1 "lita" "same" 3724 1 "native" "good" 1 FALSE
"c668ec1b" "lita1lita1" 1 0 1 "lita" "same" 4850 1 "native" "good" 1 FALSE
"c668ec1b" "lita1lita8" 0 0 0 "lita" "diff" 2800 1 "native" "good" 1 FALSE
"c668ec1b" "lita1lita8" 1 1 1 "lita" "diff" 5817 1 "native" "good" 1 FALSE
"c668ec1b" "lita8lita1" 0 0 0 "lita" "diff" 8356 1 "native" "good" 1 FALSE
"c668ec1b" "lita8lita1" 1 1 1 "lita" "diff" 4549 1 "native" "good" 1 FALSE
"c668ec1b" "lita8lita8" 0 0 1 "lita" "same" 10158 1 "native" "good" 1 FALSE
"c668ec1b" "lita8lita8" 1 0 1 "lita" "same" 6329 1 "native" "good" 1 FALSE
"f6f7be9f" "guta1guta1" 0 0 1 "guta" "same" 3288 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta1guta1" 1 0 1 "guta" "same" 2748 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta1guta8" 0 0 0 "guta" "diff" 3170 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta1guta8" 1 0 0 "guta" "diff" 2610 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta8guta1" 0 0 0 "guta" "diff" 3334 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta8guta1" 1 0 0 "guta" "diff" 2871 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta8guta8" 0 0 1 "guta" "same" 3542 0.75 "native" "good" 1 FALSE
"f6f7be9f" "guta8guta8" 1 0 1 "guta" "same" 2754 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita1lita1" 0 0 1 "lita" "same" 3137 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita1lita1" 1 0 1 "lita" "same" 3011 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita1lita8" 0 0 0 "lita" "diff" 3560 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita1lita8" 1 0 0 "lita" "diff" 2732 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita8lita1" 0 0 0 "lita" "diff" 3278 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita8lita1" 1 0 0 "lita" "diff" 2724 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita8lita8" 0 0 1 "lita" "same" 3580 0.75 "native" "good" 1 FALSE
"f6f7be9f" "lita8lita8" 1 0 1 "lita" "same" 2625 0.75 "native" "good" 1 FALSE
"1007de2a" "guta1guta1" 0 0 1 "guta" "same" 5564 1 "native" "good" 1 FALSE
"1007de2a" "guta1guta1" 1 0 1 "guta" "same" 4901 1 "native" "good" 1 FALSE
"1007de2a" "guta1guta8" 0 1 1 "guta" "diff" 6168 1 "native" "good" 1 FALSE
"1007de2a" "guta1guta8" 1 0 0 "guta" "diff" 4159 1 "native" "good" 1 FALSE
"1007de2a" "guta8guta1" 0 1 1 "guta" "diff" 6022 1 "native" "good" 1 FALSE
"1007de2a" "guta8guta1" 1 0 0 "guta" "diff" 3710 1 "native" "good" 1 FALSE
"1007de2a" "guta8guta8" 0 0 1 "guta" "same" 4824 1 "native" "good" 1 FALSE
"1007de2a" "guta8guta8" 1 0 1 "guta" "same" 3708 1 "native" "good" 1 FALSE
"1007de2a" "lita1lita1" 0 0 1 "lita" "same" 4483 1 "native" "good" 1 FALSE
"1007de2a" "lita1lita1" 1 0 1 "lita" "same" 3978 1 "native" "good" 1 FALSE
"1007de2a" "lita1lita8" 0 0 0 "lita" "diff" 7399 1 "native" "good" 1 FALSE
"1007de2a" "lita1lita8" 1 0 0 "lita" "diff" 3788 1 "native" "good" 1 FALSE
"1007de2a" "lita8lita1" 0 1 1 "lita" "diff" 5224 1 "native" "good" 1 FALSE
"1007de2a" "lita8lita1" 1 0 0 "lita" "diff" 4318 1 "native" "good" 1 FALSE
"1007de2a" "lita8lita8" 0 0 1 "lita" "same" 5833 1 "native" "good" 1 FALSE
"1007de2a" "lita8lita8" 1 0 1 "lita" "same" 3962 1 "native" "good" 1 FALSE
"9265f070" "guta1guta1" 0 0 1 "guta" "same" 3330 1 "native" "good" 1 FALSE
"9265f070" "guta1guta1" 1 0 1 "guta" "same" 3196 1 "native" "good" 1 FALSE
"9265f070" "guta1guta8" 0 0 0 "guta" "diff" 4917 1 "native" "good" 1 FALSE
"9265f070" "guta1guta8" 1 0 0 "guta" "diff" 2339 1 "native" "good" 1 FALSE
"9265f070" "guta8guta1" 0 1 1 "guta" "diff" 3559 1 "native" "good" 1 FALSE
"9265f070" "guta8guta1" 1 0 0 "guta" "diff" 2821 1 "native" "good" 1 FALSE
"9265f070" "guta8guta8" 0 0 1 "guta" "same" 3527 1 "native" "good" 1 FALSE
"9265f070" "guta8guta8" 1 0 1 "guta" "same" 2946 1 "native" "good" 1 FALSE
"9265f070" "lita1lita1" 0 0 1 "lita" "same" 3593 1 "native" "good" 1 FALSE
"9265f070" "lita1lita1" 1 0 1 "lita" "same" 2786 1 "native" "good" 1 FALSE
"9265f070" "lita1lita8" 0 1 1 "lita" "diff" 3857 1 "native" "good" 1 FALSE
"9265f070" "lita1lita8" 1 0 0 "lita" "diff" 2709 1 "native" "good" 1 FALSE
"9265f070" "lita8lita1" 0 0 0 "lita" "diff" 4002 1 "native" "good" 1 FALSE
"9265f070" "lita8lita1" 1 0 0 "lita" "diff" 2669 1 "native" "good" 1 FALSE
"9265f070" "lita8lita8" 0 0 1 "lita" "same" 3328 1 "native" "good" 1 FALSE
"9265f070" "lita8lita8" 1 1 0 "lita" "same" 2526 1 "native" "good" 1 FALSE
"426fa654" "guta1guta1" 0 0 1 "guta" "same" 3188 1 "native" "good" 1 FALSE
"426fa654" "guta1guta1" 1 0 1 "guta" "same" 2411 1 "native" "good" 1 FALSE
"426fa654" "guta1guta8" 0 1 1 "guta" "diff" 3285 1 "native" "good" 1 FALSE
"426fa654" "guta1guta8" 1 0 0 "guta" "diff" 3416 1 "native" "good" 1 FALSE
"426fa654" "guta8guta1" 0 1 1 "guta" "diff" 3381 1 "native" "good" 1 FALSE
"426fa654" "guta8guta1" 1 0 0 "guta" "diff" 3191 1 "native" "good" 1 FALSE
"426fa654" "guta8guta8" 0 0 1 "guta" "same" 2934 1 "native" "good" 1 FALSE
"426fa654" "guta8guta8" 1 0 1 "guta" "same" 2699 1 "native" "good" 1 FALSE
"426fa654" "lita1lita1" 0 0 1 "lita" "same" 3299 1 "native" "good" 1 FALSE
"426fa654" "lita1lita1" 1 0 1 "lita" "same" 2811 1 "native" "good" 1 FALSE
"426fa654" "lita1lita8" 0 1 1 "lita" "diff" 3511 1 "native" "good" 1 FALSE
"426fa654" "lita1lita8" 1 0 0 "lita" "diff" 2682 1 "native" "good" 1 FALSE
"426fa654" "lita8lita1" 0 1 1 "lita" "diff" 3011 1 "native" "good" 1 FALSE
"426fa654" "lita8lita1" 1 1 1 "lita" "diff" 3168 1 "native" "good" 1 FALSE
"426fa654" "lita8lita8" 0 0 1 "lita" "same" 3198 1 "native" "good" 1 FALSE
"426fa654" "lita8lita8" 1 0 1 "lita" "same" 2714 1 "native" "good" 1 FALSE
"20970b15" "guta1guta1" 0 0 1 "guta" "same" 3801 1 "native" "good" 1 FALSE
"20970b15" "guta1guta1" 1 0 1 "guta" "same" 2993 1 "native" "good" 1 FALSE
"20970b15" "guta1guta8" 0 1 1 "guta" "diff" 3393 1 "native" "good" 1 FALSE
"20970b15" "guta1guta8" 1 0 0 "guta" "diff" 3744 1 "native" "good" 1 FALSE
"20970b15" "guta8guta1" 0 1 1 "guta" "diff" 4027 1 "native" "good" 1 FALSE
"20970b15" "guta8guta1" 1 0 0 "guta" "diff" 3063 1 "native" "good" 1 FALSE
"20970b15" "guta8guta8" 0 0 1 "guta" "same" 3922 1 "native" "good" 1 FALSE
"20970b15" "guta8guta8" 1 0 1 "guta" "same" 2878 1 "native" "good" 1 FALSE
"20970b15" "lita1lita1" 0 0 1 "lita" "same" 3207 1 "native" "good" 1 FALSE
"20970b15" "lita1lita1" 1 0 1 "lita" "same" 2791 1 "native" "good" 1 FALSE
"20970b15" "lita1lita8" 0 1 1 "lita" "diff" 4010 1 "native" "good" 1 FALSE
"20970b15" "lita1lita8" 1 0 0 "lita" "diff" 3407 1 "native" "good" 1 FALSE
"20970b15" "lita8lita1" 0 1 1 "lita" "diff" 4080 1 "native" "good" 1 FALSE
"20970b15" "lita8lita1" 1 0 0 "lita" "diff" 3204 1 "native" "good" 1 FALSE
"20970b15" "lita8lita8" 0 0 1 "lita" "same" 3569 1 "native" "good" 1 FALSE
"20970b15" "lita8lita8" 1 0 1 "lita" "same" 2822 1 "native" "good" 1 FALSE
"7dcfa375" "guta1guta1" 0 0 1 "guta" "same" 3231 1 "native" "good" 2 FALSE
"7dcfa375" "guta1guta1" 1 0 1 "guta" "same" 2410 1 "native" "good" 2 FALSE
"7dcfa375" "guta1guta8" 0 0 0 "guta" "diff" 3102 1 "native" "good" 2 FALSE
"7dcfa375" "guta1guta8" 1 0 0 "guta" "diff" 2559 1 "native" "good" 2 FALSE
"7dcfa375" "guta8guta1" 0 0 0 "guta" "diff" 4043 1 "native" "good" 2 FALSE
"7dcfa375" "guta8guta1" 1 0 0 "guta" "diff" 2563 1 "native" "good" 2 FALSE
"7dcfa375" "guta8guta8" 0 0 1 "guta" "same" 3337 1 "native" "good" 2 FALSE
"7dcfa375" "guta8guta8" 1 0 1 "guta" "same" 2449 1 "native" "good" 2 FALSE
"7dcfa375" "lita1lita1" 0 0 1 "lita" "same" 3447 1 "native" "good" 2 FALSE
"7dcfa375" "lita1lita1" 1 1 0 "lita" "same" 3275 1 "native" "good" 2 FALSE
"7dcfa375" "lita1lita8" 0 0 0 "lita" "diff" 3052 1 "native" "good" 2 FALSE
"7dcfa375" "lita1lita8" 1 0 0 "lita" "diff" 2736 1 "native" "good" 2 FALSE
"7dcfa375" "lita8lita1" 0 0 0 "lita" "diff" 3624 1 "native" "good" 2 FALSE
"7dcfa375" "lita8lita1" 1 0 0 "lita" "diff" 2836 1 "native" "good" 2 FALSE
"7dcfa375" "lita8lita8" 0 0 1 "lita" "same" 3087 1 "native" "good" 2 FALSE
"7dcfa375" "lita8lita8" 1 0 1 "lita" "same" 3841 1 "native" "good" 2 FALSE
"f303343c" "guta1guta1" 0 0 1 "guta" "same" 3364 1 "native" "good" 2 FALSE
"f303343c" "guta1guta1" 1 0 1 "guta" "same" 3335 1 "native" "good" 2 FALSE
"f303343c" "guta1guta8" 0 0 0 "guta" "diff" 3829 1 "native" "good" 2 FALSE
"f303343c" "guta1guta8" 1 1 1 "guta" "diff" 3677 1 "native" "good" 2 FALSE
"f303343c" "guta8guta1" 0 0 0 "guta" "diff" 3804 1 "native" "good" 2 FALSE
"f303343c" "guta8guta1" 1 1 1 "guta" "diff" 3329 1 "native" "good" 2 FALSE
"f303343c" "guta8guta8" 0 0 1 "guta" "same" 3792 1 "native" "good" 2 FALSE
"f303343c" "guta8guta8" 1 1 0 "guta" "same" 3329 1 "native" "good" 2 FALSE
"f303343c" "lita1lita1" 0 0 1 "lita" "same" 3422 1 "native" "good" 2 FALSE
"f303343c" "lita1lita1" 1 0 1 "lita" "same" 3455 1 "native" "good" 2 FALSE
"f303343c" "lita1lita8" 0 1 1 "lita" "diff" 3653 1 "native" "good" 2 FALSE
"f303343c" "lita1lita8" 1 0 0 "lita" "diff" 4457 1 "native" "good" 2 FALSE
"f303343c" "lita8lita1" 0 1 1 "lita" "diff" 4394 1 "native" "good" 2 FALSE
"f303343c" "lita8lita1" 1 0 0 "lita" "diff" 2971 1 "native" "good" 2 FALSE
"f303343c" "lita8lita8" 0 0 1 "lita" "same" 3585 1 "native" "good" 2 FALSE
"f303343c" "lita8lita8" 1 0 1 "lita" "same" 3069 1 "native" "good" 2 FALSE
"771b5ce7" "guta1guta1" 0 0 1 "guta" "same" 2768 1 "native" "good" 2 FALSE
"771b5ce7" "guta1guta1" 1 0 1 "guta" "same" 2396 1 "native" "good" 2 FALSE
"771b5ce7" "guta1guta8" 0 0 0 "guta" "diff" 2987 1 "native" "good" 2 FALSE
"771b5ce7" "guta1guta8" 1 0 0 "guta" "diff" 2414 1 "native" "good" 2 FALSE
"771b5ce7" "guta8guta1" 0 0 0 "guta" "diff" 3206 1 "native" "good" 2 FALSE
